user_id,date,track,artist,album,,,,,,,,
0xyg3n,1.30E+12,Show Off,Flux Pavilion,SHIFT006,,,,,,,,
0xyg3n,1.30E+12,Over The Pond,The Album Leaf,In A Safe Place,,,,,,,,
0xyg3n,1.30E+12,Polaris,Exxasens,Polaris,,,,,,,,
0xyg3n,1.30E+12,Small Steps,Saxon Shore,It Doesn't Matter,,,,,,,,
0xyg3n,1.30E+12,Maquina,pglost,It's Not Me, It's You!,,,,,,,
0xyg3n,1.30E+12,Coma,God Is An Astronaut,The End of the Beginning,,,,,,,,
0xyg3n,1.30E+12,A Three-Legged Workhorse,This Will Destroy You,This Will Destroy You,,,,,,,,
0xyg3n,1.31E+12,Except Europa,Lights Out Asia,In the Days of Jupiter,,,,,,,,
0xyg3n,1.30E+12,1994,Moonlit Sailor,So Close To Life,,,,,,,,
0xyg3n,1.30E+12,Crawling,Collapse Under the Empire,Find a Place to Be Safe,,,,,,,,
0xyg3n,1.30E+12,We Were Never Here,Epic45,In All The Empty Houses,,,,,,,,
0xyg3n,1.30E+12,Mr Boe,The Abbasi Brothers,Something Like Nostalgia,,,,,,,,
0xyg3n,1.30E+12,Alp Lugens and beyond,EF,Mourning Golden Morning,,,,,,,,
0xyg3n,1.30E+12,Signal Tree,If These Trees Could Talk,If These Trees Could Talk,,,,,,,,
0xyg3n,1.30E+12,Everything Was Black and White Except the City Lights,I Hear Sirens,I Hear Sirens EP,,,,,,,,
0xyg3n,1.30E+12,Death Is A Door That Opens,Joy Wants Eternity,You Who Pretend to Sleep,,,,,,,,
0xyg3n,1.30E+12,Debris,The Echelon Effect,Mosaic,,,,,,,,
0xyg3n,1.30E+12,Passenger Killed in Hit and Run,Our Ceasing Voice,When the Headline Hit Home,,,,,,,,
0xyg3n,1.30E+12,Before the Celebration,Hammock,Kenotic,,,,,,,,
0xyg3n,1.30E+12,Light House,Helios,,,,,,,,,
0xyg3n,1.30E+12,Panda,Immanu El,They'll Come, They Come,,,,,,,
0xyg3n,1.30E+12,Currents Meet The Tide,Lights Out Asia,In the Days of Jupiter,,,,,,,,
0xyg3n,1.30E+12,Tokyo 412am,Saxon Shore,It Doesn't Matter,,,,,,,,
0xyg3n,1.30E+12,Voila and the case,Jatun,Jatun,,,,,,,,
0xyg3n,1.30E+12,Stacey's Day Parade,The Abbasi Brothers,Something Like Nostalgia,,,,,,,,
0xyg3n,1.30E+12,Longing for colors,EF,Mourning Golden Morning,,,,,,,,
0xyg3n,1.30E+12,Yet Onward We Marched,Joy Wants Eternity,You Who Pretend to Sleep,,,,,,,,
0xyg3n,1.30E+12,Summers First Breath,Epic45,may your heart be the map,,,,,,,,
0xyg3n,1.30E+12,Take a Shot On Me,Collapse Under the Empire,Find a Place to Be Safe,,,,,,,,
0xyg3n,1.30E+12,They Move on Tracks of Never-Ending Light,This Will Destroy You,This Will Destroy You,,,,,,,,
0xyg3n,1.30E+12,The Dove,Caspian,The Four Trees,,,,,,,,
0xyg3n,1.30E+12,The Architekt,Arms and Sleepers,Matador,,,,,,,,
0xyg3n,1.30E+12,DEA,The American Dollar,The Technicolour Sleep,,,,,,,,
0xyg3n,1.31E+12,Blankets of Night,Hammock,Kenotic,,,,,,,,
0xyg3n,1.30E+12,by your side,Slow Dancing Society,Under the Sodium Lights,,,,,,,,
0xyg3n,1.30E+12,The Faint Reflection Of Stars,I Hear Sirens,Beyond The Sea, Beneath The Sky,,,,,,,
0xyg3n,1.30E+12,Migration,The Echelon Effect,Mosaic,,,,,,,,
0xyg3n,1.30E+12,To Love You Blossom,July Skies,Dreaming Of Spires,,,,,,,,
0xyg3n,1.30E+12,Guardian Angel,The Best Pessimist,To Whom It May Concern,,,,,,,,
0xyg3n,1.30E+12,It Will Find You,Maps,We Can Create,,,,,,,,
0xyg3n,1.30E+12,The Social Evening (in 1992),The Abbasi Brothers,Something Like Nostalgia,,,,,,,,
0xyg3n,1.30E+12,Brombie,Caspian,The Four Trees,,,,,,,,
0xyg3n,1.30E+12,I Can Almost See You,Hammock,Raising Your Voice Trying to Stop an Echo,,,,,,,,
0xyg3n,1.30E+12,Jura,pglost,In Never Out,,,,,,,,
0xyg3n,1.30E+12,Seperate But Equal,The American Dollar,The American Dollar,,,,,,,,
0xyg3n,1.30E+12,Against The Machines,Downlink,,,,,,,,,
0xyg3n,1.30E+12,Melange,Nero,The Dune Concept Album,,,,,,,,
0xyg3n,1.30E+12,The Drop,Unitz,Mary Anne Hobbs Presents Evangeline,,,,,,,,
0xyg3n,1.30E+12,Blessed (original mix),KOAN Sound,Clowny / Blessed,,,,,,,,
0xyg3n,1.30E+12,Reasons (Doctor P Remix),12th Planet & Juakali,Scion CD Sampler V30 - SMOG,,,,,,,,
0xyg3n,1.32E+12,What Do You Hear? (Original Mix),Ajapai,What Do You Hear? EP,,,,,,,,
0xyg3n,1.30E+12,Exile,Modestep,Untitled Album,,,,,,,,
0xyg3n,1.29E+12,Overture (for Other Halfs),Brian McBride,When the Detail Lost its Freedom,,,,,,,,
0xyg3n,1.29E+12,My Clown,Belong,Colorloss Record,,,,,,,,
0xyg3n,1.29E+12,Dungtitled (in A major),Stars of the Lid,and Their Refinement of the Decline,,,,,,,,
0xyg3n,1.26E+12,Miniature 9,Matthew Robert Cooper,,,,,,,,,
0xyg3n,1.26E+12,Mono No Aware,Hammock,Maybe They Will Sing for Us Tomorrow,,,,,,,,
0xyg3n,1.26E+12,Vanishing Britain,Epic45,Drakelow ep,,,,,,,,
0xyg3n,1.26E+12,Departures (Burning Saints for Your Own Sins),Library Tapes,Feelings for Something Lost,,,,,,,,
0xyg3n,1.26E+12,Happiness: We're All In It Together,This Will Destroy You,Young Mountain,,,,,,,,
0xyg3n,1.26E+12,Anything You Synthesize,The American Dollar,A Memory Stream,,,,,,,,
0xyg3n,1.26E+12,The Softest Kisses,July Skies,Dreaming Of Spires,,,,,,,,
0xyg3n,1.26E+12,Prelude for Time Feelers,Eluvium,Copia,,,,,,,,
0xyg3n,1.26E+12,Light,Goldmund,Two Point Discrimination,,,,,,,,
0xyg3n,1.26E+12,These Points Balance,Gregor Samsa,55:12:00,,,,,,,,
0xyg3n,1.26E+12,Fracture,Last Days,,,,,,,,,
0xyg3n,1.26E+12,Black Lines,1 Mile North,Minor Shadows,,,,,,,,
0xyg3n,1.26E+12,Shouting Can Have Different Meanings,French Teen Idol,French Teen Idol,,,,,,,,
0xyg3n,1.26E+12,What Heaven Allows,Hammock,Kenotic,,,,,,,,
0xyg3n,1.26E+12,Further Up,Caspian,You Are The Conductor,,,,,,,,
0xyg3n,1.26E+12,Coahuila,Balmorhea,,,,,,,,,
0xyg3n,1.26E+12,Situation initiale,Sylvain Chauveau,Des plumes dans la tête,,,,,,,,
0xyg3n,1.26E+12,dlp 13,William Basinski,,,,,,,,,
0xyg3n,1.26E+12,After Nature,Eluvium,Copia,,,,,,,,
0xyg3n,1.26E+12,Sleeping Giant,Jónsi & Alex,,,,,,,,,
0xyg3n,1.26E+12,Latent Sonata,Brian McBride,When the Detail Lost its Freedom,,,,,,,,
0xyg3n,1.26E+12,To,Goldmund,Two Point Discrimination,,,,,,,,
0xyg3n,1.26E+12,Last Rites,Caspian,You Are The Conductor,,,,,,,,
0xyg3n,1.26E+12,Roy,Lights Out Asia,,,,,,,,,
0xyg3n,1.26E+12,Undercurrent,Windy & Carl,Depths,,,,,,,,
0xyg3n,1.26E+12,Choral,Mountains,,,,,,,,,
0xyg3n,1.26E+12,Silent Flight, Sleeping Dawn,Mono,,,,,,,,
0xyg3n,1.26E+12,What I Can Manage,Gregor Samsa,55:12:00,,,,,,,,
0xyg3n,1.26E+12,Cullin Hill,Helios,Unomia,,,,,,,,
0xyg3n,1.26E+12,Ostinato,Eluvium,Copia,,,,,,,,
0xyg3n,1.26E+12,It Was A Cold Day In February And We Walked Across The Lake,Library Tapes,Feelings for Something Lost,,,,,,,,
0xyg3n,1.26E+12,Miniature 1,Matthew Robert Cooper,,,,,,,,,
0xyg3n,1.26E+12,Elm,Hammock,Maybe They Will Sing for Us Tomorrow,,,,,,,,
0xyg3n,1.26E+12,J'ai Dormi Sous L'eau,Air,Premiers Symptomes,,,,,,,,
0xyg3n,1.26E+12,Dead City Centres,Ulver,Perdition City,,,,,,,,
0xyg3n,1.26E+12,Seeing You Off the Edges,Eluvium,Copia,,,,,,,,
0xyg3n,1.26E+12,Humectez la mouture,Stars of the Lid,and Their Refinement of the Decline,,,,,,,,
0xyg3n,1.26E+12,Gong,Sigur Rós,Takk,,,,,,,,
0xyg3n,1.26E+12,Ghost Hardware,Burial,Untrue,,,,,,,,
0xyg3n,1.26E+12,Hydroponic Garden,Carbon Based Lifeforms,Hydroponic Garden,,,,,,,,
0xyg3n,1.26E+12,4:02,Global Communication,76:14:00,,,,,,,,
0xyg3n,1.26E+12,Cold Out There,Jon Hopkins,Opalescent,,,,,,,,
0xyg3n,1.26E+12,Mossbraker,Broken Social Scene,Feel Good Lost,,,,,,,,
0xyg3n,1.26E+12,When Everything Dies,God Is An Astronaut,All Is Violent, All Is Bright,,,,,,,
0xyg3n,1.26E+12,The Road Is A Grey Tape,Max Richter,,,,,,,,,
0xyg3n,1.26E+12,Insum,Solar Fields,Leaving Home,,,,,,,,
0xyg3n,1.26E+12,In The Cold I'm Standing,M83,Before the Dawn Heals Us,,,,,,,,
0xyg3n,1.26E+12,In McDonalds,Burial,Untrue,,,,,,,,
0xyg3n,1.26E+12,West Orange,Helios,Unomia,,,,,,,,
0xyg3n,1.26E+12,Eos,Ulver,Shadows of the Sun,,,,,,,,
0xyg3n,1.26E+12,Gasfarming,Stars of the Lid,The Tired Sounds of Stars of the Lid (disc 2),,,,,,,,
0xyg3n,1.26E+12,Little Bird,Imogen Heap,,,,,,,,,
0xyg3n,1.26E+12,Ostinato,Eluvium,Copia,,,,,,,,
0xyg3n,1.26E+12,All alright,Sigur Rós,Með suð í eyrum við spilum endalaust,,,,,,,,
0xyg3n,1.26E+12,Nightvision,Daft Punk,Discovery,,,,,,,,
0xyg3n,1.23E+12,Refraction,mmodule,[non-album tracks],,,,,,,,
0xyg3n,1.23E+12,Taper Jean Girl,Kings of Leon,Aha Shake Heartbreak,,,,,,,,
0xyg3n,1.23E+12,Taper Jean Girl,Kings of Leon,Aha Shake Heartbreak,,,,,,,,
0xyg3n,1.23E+12,Taper Jean Girl,Kings of Leon,Aha Shake Heartbreak,,,,,,,,
0xyg3n,1.23E+12,Taper Jean Girl,Kings of Leon,Aha Shake Heartbreak,,,,,,,,
0xyg3n,1.23E+12,We're Looking For A Lot of Lo,Hot Chip,Made in the Dark,,,,,,,,
0xyg3n,1.23E+12,The Beach Party,Hot Chip,Coming on Strong,,,,,,,,
0xyg3n,1.23E+12,The Warning,Hot Chip,The Warning,,,,,,,,
0xyg3n,1.23E+12,Boy From School,Hot Chip,The Warning,,,,,,,,
0xyg3n,1.23E+12,Boy From School,Hot Chip,The Warning,,,,,,,,
0xyg3n,1.23E+12,Boy From School,Hot Chip,The Warning,,,,,,,,
0xyg3n,1.23E+12,Boy From School,Hot Chip,The Warning,,,,,,,,
0xyg3n,1.23E+12,Boy From School,Hot Chip,The Warning,,,,,,,,
0xyg3n,1.23E+12,Boy From School,Hot Chip,The Warning,,,,,,,,
0xyg3n,1.23E+12,Christiansands,The Album Leaf,,,,,,,,,
0xyg3n,1.23E+12,Wishful Thinking,The Album Leaf,Into The Blue Again,,,,,,,,
0xyg3n,1.23E+12,Glimmer,The Album Leaf,One Day I'll Be on Time,,,,,,,,
0xyg3n,1.23E+12,Twenty Two Fourteen,The Album Leaf,In A Safe Place,,,,,,,,
0xyg3n,1.23E+12,Wet the Day,The Album Leaf,One Day I'll Be on Time,,,,,,,,
1000julys,1.46E+12,This kind of love,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Anyway,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Where do you go,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Tear by Tear,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Hello It's Me,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Hey Hey,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Beautiful High,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Meet Me in the Memory,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Mandolin Moon,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Shame,Sister Hazel,Absolutely,,,,,,,,
1000julys,1.46E+12,Us Broken Hearts,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,Where We Are,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,Catastrophe,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,The Accident,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,The Way I Miss You,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,Goodbye, California,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,
1000julys,1.46E+12,Diamonds,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,Diamonds,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,Girl, Don't You Fall for My Man,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,
1000julys,1.46E+12,Alison,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,Long Time Coming,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,Back In The Sand,Billy The Kid & The Southside Boys,Ours (Full Band),,,,,,,,
1000julys,1.46E+12,Adds Up To Nothing,Hot Water Music,The Fire, The Steel, The Tread,,,,,,
1000julys,1.46E+12,The Fire, the Steel, the Tread,Hot Water Music,The Fire, The Steel, The Tread,,,,
1000julys,1.46E+12,I Swear,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,Dear Laura,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,Louisiana,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,3rd Shift,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,Selfish Masquerade,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,Brittle Heart,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,Sarah's Game,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,The Bridge,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,The Inquirer,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,Pretty Good Year,The Loved Ones,Build & Burn,,,,,,,,
1000julys,1.46E+12,Eating the Filler,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Present,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Recliner,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Incisions,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Practice in Blue,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Arms Can't Stretch,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Bound,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Liquid America,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Counting Numbers,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Floor,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,The Passing,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Scraping,Hot Water Music,Finding the Rhythms,,,,,,,,
1000julys,1.46E+12,Th1rt3en Or Nothing,Backyard Babies,Four by Four,,,,,,,,
1000julys,1.46E+12,Spoken Words,Nicke Borg Homeland,Chapter 1,,,,,,,,
1000julys,1.46E+12,Blame It On Me,Unwritten Law,Elva,,,,,,,,
1000julys,1.46E+12,Just Kids,Northcote,Hope Is Made Of Steel,,,,,,,,
1000julys,1.46E+12,Fireball,The Flatliners,Division Of Spoils,,,,,,,,
1000julys,1.46E+12,Beat GenerationHa!,Jetplane Landing,Don't Try,,,,,,,,
1000julys,1.46E+12,OPEN ALL NIGHT,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Mojo Hand,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Honey Magnolia,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Long Drives,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Red Lights,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Rosemary,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Nobody Wins,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Steve McQueen,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Smoke,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Among Other Foolish Things,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Painkillers,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,A Wonderful Life,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Us Broken Hearts,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,Where We Are,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,Catastrophe,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,The Accident,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,The Way I Miss You,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,Goodbye, California,Billy The Kid,Ours (Acoustic),,,,,,,
1000julys,1.46E+12,Diamonds,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,Girl Don't You Fall For My Man,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,Alison,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,Long Time Coming,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,Back In The Sand,Billy The Kid,Ours (Acoustic),,,,,,,,
1000julys,1.46E+12,Let Me Go,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Irish,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Believe Me,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Ring Around Her Finger,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Come Rest Your Head,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,On Your Feet Again,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Liar,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Head On Straight,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Do You Know,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Count On Me (Somebody),Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Take Me As I Am,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Roses,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Doomsday,Soul Asylum,Change of Fortune,,,,,,,,
1000julys,1.46E+12,Can't Help It,Soul Asylum,Change of Fortune,,,,,,,,
1000julys,1.46E+12,Supersonic,Soul Asylum,Change of Fortune,,,,,,,,
1000julys,1.46E+12,Victorys Yours,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,Gold Sounds,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,You Know Who You Are,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,Animal,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,Rushing,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,Out Of The Dark,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,New Bird,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,Friend Hospital,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,Believe You're Mine,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,Cold To See Clear,Nada Surf,You Know Who You Are,,,,,,,,
1000julys,1.46E+12,Because I’m Awesome (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Starting Over Again (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Twist Me to the Left (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Jackie Chan (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Come and Get It (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Bury Me in Ireland (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Satellite (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Get Weird (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Brand New Key (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Kick Me To The Curb (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,My Best Friend's Hot (Live),The Dollyrots,,,,,,,,,
1000julys,1.46E+12,Paid in Full,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,The Traps,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,No End Left in Sight,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,Pledge Wore Thin,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,Take No Prisoners,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,Wrong Way,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,Exister,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,Safety,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,Drag My Body,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,Drown In It,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,State of Grace,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,Boy, You're Gonna Hurt Someone,Hot Water Music,Exister,,,,,,,
1000julys,1.46E+12,Mainline,Hot Water Music,Exister,,,,,,,,
1000julys,1.46E+12,Dog Bumped,Tim Barry,Rivanna Junction,,,,,,,,
1000julys,1.46E+12,Lunatone,Tiger Army,Music From Regions Beyond,,,,,,,,
1000julys,1.46E+12,Had Enough,Danko Jones,Below the Belt,,,,,,,,
1000julys,1.46E+12,Rose Of The Devil's Garden,Tiger Army,Ghost Tigers [EP],,,,,,,,
1000julys,1.46E+12,Out of Print,Larry and His Flask,By the Lamplight,,,,,,,,
1000julys,1.46E+12,OPEN ALL NIGHT,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Mojo Hand,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Honey Magnolia,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Long Drives,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Red Lights,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Rosemary,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Nobody Wins,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Steve McQueen,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Smoke,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Among Other Foolish Things,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Painkillers,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,A Wonderful Life,Brian Fallon,Painkillers,,,,,,,,
1000julys,1.46E+12,Young + On Fire,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Walkin' Around Hotel Blues,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Thoroughfare,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Lord Let Me,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Virginia,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Back to You,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Chelsea Rose,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,This Sure as Hell Ain't My Life (feat Frank Turner),Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,The Quarry,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Science,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,The Satellites + I,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Riverbank,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Phone Bills,Billy The Kid,Horseshoes & Hand Grenades,,,,,,,,
1000julys,1.46E+12,Irish (Live),Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,Sugar (Live),Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,You Wanted More (Acoustic Version),Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,Irish,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Casual Affair,Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,Open Up Your Eyes,Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,Mean To Me,Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,Lemon Parade,Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,Soldier's Daughter,Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,Sugar,Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,Count On Me (Somebody),Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,Knock Down Walls,Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,If You Could Only See,Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,Take Me As I Am,Tonic,Head On Straight,,,,,,,,
1000julys,1.46E+12,You Wanted More,Tonic,A Casual Affair: The Best Of Tonic,,,,,,,,
1000julys,1.46E+12,High School Never Ends,The Dollyrots,The Dollyrots vs Bowling for Soup - EP,,,,,,,,
1000julys,1.46E+12,Rollercoaster,The Dollyrots,A Little Messed Up,,,,,,,,
1000julys,1.46E+12,Worstie,The Dollyrots,Barefoot and Pregnant,,,,,,,,
1000julys,1.46E+12,Brand New Key,The Dollyrots,Because I'm Awesome,,,,,,,,
1000julys,1.46E+12,Jackie Chan,The Dollyrots,Eat My Heart Out (Plus B-Sides),,,,,,,,
1000julys,1.46E+12,Little Medusa,The Dollyrots,Mama's Gonna Knock You Out - Single,,,,,,,,
1000julys,1.46E+12,Almost,The Dollyrots,The Dollyrots vs Bowling for Soup - EP,,,,,,,,
1000julys,1.46E+12,1/2/2008,The Mighty Mighty Bosstones,Let's Face It,,,,,,,,
1000julys,1.46E+12,Desensitized,The Mighty Mighty Bosstones,Let's Face It,,,,,,,,
1000julys,1.46E+12,Nevermind Me,The Mighty Mighty Bosstones,Let's Face It,,,,,,,,
1000julys,1.46E+12,Break So Easily,The Mighty Mighty Bosstones,Let's Face It,,,,,,,,
1000julys,1.46E+12,Numbered Days,The Mighty Mighty Bosstones,Let's Face It,,,,,,,,
